id,word,example_en,example_ja
B200289,burgle,"The thieves attempted to burgle the jewelry store, but were caught by the police.",泥棒たちは宝石店を強盗しようとしたが、警察に捕まった。
B200290,burial,The burial ceremony was held in a peaceful cemetery.,埋葬の儀式は平和な墓地で行われました。
B200291,bustle,The city streets bustle with people rushing about.,街の通りはせかせかと動き回る人々で賑わっている。
B200292,bustling,The bustling city streets were filled with people rushing to work.,賑やかな街の通りは仕事へ急ぐ人々でいっぱいだった。
B200293,butcher,He raises pigs and butchers his own meat.,彼は豚を飼い、自ら肉を捌く。
B200294,buzz,I could hear the buzz of the bees in the garden.,庭でハチのブンブンいう音が聞こえました。
B200295,buzz,The square buzzed with excitement.,広場は興奮でわきたった。
B200296,cabinet,The president appointed a new cabinet.,大統領は新しい閣僚を任命しました
B200297,cable,I need to buy a new cable for my phone.,私は携帯電話用の新しいケーブルを買う必要があります。
B200298,calmly,She calmly walked into the room.,彼女は静かに部屋に入ってきました。
B200299,campaign,The military launched a campaign to secure the border.,軍事は国境を確保するためのキャンペーンを開始しました。
B200300,candidate,He is a strong candidate for the position.,彼はそのポジションの有力候補者です。
B200301,cane,He uses a cane to help him walk.,彼は歩くのに杖を使います。
B200302,cannonball,The cannonball flew through the air and hit the castle wall.,砲弾は空中を飛んで城壁に当たった。
B200303,canon,The canon of the church provides guidance on religious doctrine and moral conduct.,教会の教理は、宗教の教義や道徳的な行動についての指針を提供します。
B200304,capability,She has the capability to solve complex problems.,彼女は複雑な問題を解決する能力を持っています。
B200305,caption,The caption of the photo explained the meaning behind it.,写真の題目はそれの意味を説明していた。
B200306,captive,The soldiers managed to rescue the captive from the enemy camp.,兵士たちは敵のキャンプから捕虜を救出することに成功しました。
B200307,caravan,The caravan traveled through the desert.,隊商は砂漠を旅しました。
B200308,carbon,Carbon is an essential element in organic compounds.,炭素は有機化合物において必須の元素です。
B200309,carbon dioxide,Carbon dioxide is a greenhouse gas.,二酸化炭素は温室効果ガスです。
B200310,carbon footprint,I try to lessen my carbon footprint by using public transportation.,私は公共交通機関を利用することで自分の二酸化炭素排出量を少なくしようとしています。
B200311,carbon monoxide,Carbon monoxide is a toxic gas.,一酸化炭素は有毒なガスです。
B200312,cardboard,I recycled the cardboard boxes.,私は厚紙の箱をリサイクルしました。
B200313,cardigan,I love wearing my cozy cardigan on chilly days.,寒い日には、居心地の良いカーディガンを着るのが大好きです。
B200314,carefree,"She lived a carefree life, always smiling and enjoying every moment.",彼女は心配のない生活を送り、いつも笑顔で毎瞬間を楽しんでいました。
B200315,caring,You have many caring friends.,君には心配してくれる友達がたくさんいる。
B200316,carnival,I had so much fun at the carnival.,私は謝肉祭でとても楽しい時を過ごした。
B200317,carpool,We have a carpool arrangement where a few car owners take turns giving each other rides.,私たちは車の所有者数人が交替でお互いを乗せて行くカープールの取り決めがあります。
B200318,carve,He used a knife to carve a beautiful sculpture out of wood.,彼はナイフを使って木から美しい彫刻を彫った。
B200319,cascade,The waterfall formed a beautiful cascade down the mountainside.,滝は山肌を伝って美しいカスケード（段々の流れ）を作っていた
B200320,cast,She has her arm in a cast.,彼女は腕にギブスをはめている。
