id,word,expectedPos,answer1,answer2,answer3,answer4,answer5
A101084,video,n,〈U〉テレビの映像,〈C〉テレビ,テレビ映像に関する,ビデオテープの,
A101085,visit,n,(～への)訪問,(～への)滞在,,,
A101086,visit,v,〈人〉を訪問する,～を見物に行く,〈人〉‘の'客となる,(視察などのため)〈場所〉を訪れる,《受動態で》《文》〈病気.災害などが〉～を襲う
A101087,volleyball,n,〈U〉バレーボール,〈C〉バレーボール用のボール,,,
A101088,vote,n,〈C〉票,投票,《～に関する》(,投票・挙手などによる)決定《on)》,投票権,
A101089,wait,v,待つ,〈事が〉そのままにしておける,(期待して)〈機会・合図など〉を待ち受ける,《話》(人や物を待って)～を遅らせる,
A101090,waiter,n,(料理店などの)給仕人,(食物を運ぶ)給仕盆,,,
A101091,waitress,n,(レストランなどの)女給仕人,ウエートレス,,,
A101092,wake,v,〈自〉目を覚ます,〈他〉〈人〉の目を覚まさせる,,,
A101093,walk,n,歩くこと,散歩,歩行距離,歩道,特徴をもった)湾き方
A101094,walk,v,《様態・方向を表す副詞[句]を伴って》歩く,散歩をする,(特定の態度で)ふるまう,(野球で)フォアボールで一塁に出る,バスケットボールで)(パス・ドリブルしないで)3歩以歩く
A101095,wall,n,〈C〉(石・れんがなどの)壁,{U}(胃などの)内壁,〈C〉(～の)壁[のようなもの]《+of+名》,,
A101096,want,v,〈他〉を欲する,～したいと思う,～を必要とする,〈人・物が〉～を欠いている,〈自〉困窮する
A101097,war,n,〈U〉戦争,〈U〉(ある特定の目的のための)争い,(～と)戦争をする,,
A101098,warm,adj,暖かい,興奮した,暖色の,生々しい,
A101099,was,be-verb,[am],[be]の仮定法過去,,,
A101100,wash,n,洗濯,洗面,洗浄,,
A101101,wash,v,～を洗う,,〈汚れ・しみなど〉を洗い落とす《+名+away(off)》,〈人・舟・家屋など〉を洗い流す,〈波などが〉〈岸など〉を洗う,塗料などで)～を薄く塗る,～をメッキする《+名+with+名》
A101102,watch,n,〈C〉時計,見張り,,,
A101103,watch,v,〈他〉じっと見る,世話する,注意する,,
A101104,water,n,〈U〉水,《しばしば複数形で》海(湖),《複数形で》流れる水,《海・川・湖などの》波立つ水《of ～》,《複数形で》(特定の)水域,〈U〉潮位
A101105,way,n,〈C〉《～へ向かう》道,方向,〈U〉《しばしば形容詞とともに》やり方,,
A101106,we,pron,私たちは,,,,
A101107,wear,v,〈他〉〈服・装飾品など〉を身につけている,〈ある表情・態度など〉を示している,(使用して)～をすり減らす,〈自〉すり減る,〈品物などが〉長もちする
A101108,weather,n,天気,あらし,,,
A101109,Wednesday,n,水曜日(《略》Wed.),,,,
A101110,week,n,〈C〉週,また working week,〈U〉《Wee》(特定の催しが行われる)週間,,
A101111,weekend,n,週末(通例金曜日の夕方から日曜日の夜まで),週末休暇,週末の,《状態・場所を表す副詞[句]を伴って》週末を過ごす,週末旅行をする,,
A101112,welcome,interj,《～へ》ようこそ,いらっしゃい《to ～》,,,
A101113,welcome,v,〈人〉を出迎える,《～へ》〈人〉を歓迎する,〈提案など〉を受け入れる,,
A101114,well,adj,《おもに補語に用いて》健康な,《複語にのみ用いて》好都合の,,,
A101115,well,adv,よく,じょうずに,十分に,《他の副詞または前置詞句と共に用いて》相当に,個人的に)親しく
A101116,were,be-verb,[are]の過去形([be] の直説法一,[be] の仮定法過去,,,
A101117,what,det,《疑問形容詞》何の,《感嘆文で》何という,《関係形容詞》～するものは何でも,～だけの,,
A101118,what,pron,《疑問代名詞》《情報・種別・数量などを求めて》何,《職業・地位・国籍などを尋ねて》どんな人,《関係代名詞》《名詞節を導いて》～するもの(こと),《副詞的に働く挿入節を導いて》～なことには,
A101119,wheel,n,車輪,《the ~》(自動車の)ハンドル,製陶用の)ろくろ(potter's wheel),紡ぎ車(spinning wheel,《複数形で》(～の)推進力,回転[運動]
A101120,when,adv,いつ,～する,するとその時に,,
A101121,when,conj,～するときに,～するときはいつでも,～なのに,～であるから,もし～ならば
A101122,where,adv,《疑問副詞》どこに(で),《関係副詞》,《制限用法》(～する),《非制限用法》そしてそこで,《先行詞を含んで》～する(～である)ところ
A101123,where,conj,《場所を表す副詞節を導く》～する所に(で),《方向を表す副詞節を導く》～するどこにでも,《対立・範囲などを表す副詞節を導く》～であるに対して,,
A101124,which,det,《疑問形容詞》(句・節を導くこともある)(一定数の物・事のうちで)どちらの～,《関係形容詞》《非制限用法で》そしてその～,,,
A101125,which,pron,《疑問代名詞》《しばしば「of+複数名詞」を伴って》(一定数の人・物・事のうちで)どちら,《関係代名詞》《制限用法》(～する),《関係代名詞》《非制限用法》(a)そしてそれは(を),,
A101126,white,adj,白い,(恐怖で人・顔・唇などが)青白い,(皮膚の色の)白い,(髪・ひげなどが)銀色の,雪のある
A101127,white,n,〈U〉白,〈U〉〈C〉白いもの,(特に)卵の白身,〈U〉白衣,〈C〉白人,
A101128,who,pron,《疑問代名詞》だれが,《関係代名詞》(先行詞は「人),《制限用法》(～する),《非制限用法》そしてその人は(を),《古》《先行詞を含んで》～する人[はだれでも]
A101129,whose,det,だれの～,,,,
A101130,whose,pron,《疑問代名詞》だれのもの,《関係代名詞》《制限用法》その(～する),《関係代名詞》《非制限用法》そして(しかし)その人の～は(が,,
A101131,why,adv,《疑問副詞》,なぜどうして,《関係副詞》[なぜ]～するのか[南由],理由,《驚き・意外》おや
A101132,wife,n,妻,《古》(特に結婚した)女,,,
A101133,will,modal auxiliary,《単純未来》～だろう,《疑問文で》～だろうか,《~ be 現在形》～しているだろう,《意志未来》～するつもりである,《主語の強い意志・固執》どうしても～しようとする
A101134,win,v,〈自〉(競争・競技などで)《～に》勝つ,〈他〉〈戦争・競技など〉に勝つ,〈賞・名声など〉を勝ち取る,,
A101135,wind,n,〈C〉〈U〉《しばしば the ~》風,強風,〈U〉息,,
A101136,window,n,窓,(銀行などの)窓口,(店の)飾り窓,窓ガラス([windowpane]),窓状の物
A101137,winter,n,冬,冬の,,,
A101138,wish,n,〈C〉〈U〉願い,〈C〉祈願,望みの物,,
A101139,with,prep,《随伴・協調》～と,《所有・所持》～を持っている,《道具・手段》～で,《財料・供給物》～を与えて,～に反対して
A101140,woman,n,〈C〉(成人した)女,〈U〉《冠詞をつけずに》女性[全体],〈C〉《the womanhood》女らしさ,〈C〉(主婦の代りに)家事をする女性,〈C〉《修飾語[句]を伴って》妻
A101141,wonderful,adj,驚くべき,すばらしい,,,
A101142,word,n,〈C〉語,《しばしば複数形で》(表現された)言葉,(自分の考えに基く)言葉,〈C〉《しばしば複数形で》短い会話,《単数形で,one's word》約束,〈U〉《冠詞をつけずに》知らせ
A101143,work,n,〈U〉(一般的な)仕事,〈U〉(実際にやっている具体的な)作業,〈U〉《定冠詞なしで》仕事の口,〈C〉《しばしば複数形で》(文学・芸術の)作品,《複数形で》《単数・複数扱い》《しばしば複合語を作って》工場
A101144,work,v,働く,《～に》勤める,《しばしば副詞を伴って》〈機械・道具などが〉具合よく動く,〈機械・道具など〉を動かす,〈人・牛馬など〉を働かせる
A101145,worker,n,仕事をする人,(暮らしのために働く)労働者,努力家,働きバチ,
A101146,world,n,《the world》世界,《the world》(特定の時代・特徴・地域に限られた)世界,《the world》宇宙,〈C〉(特に生物がいる)天体,《the world》世界の人たち
A101147,worry,n,〈U〉《～の》心配,悩み 《of ～》,,,
A101148,would,modal auxiliary,～だろう,～するつもりである,《過去の想像・推定》～だったろう,《過去における主語の強い意志・固執》どうしても～しようとした,《過去における習慣・動作の反復》～したものだった
A101149,write,v,〈文字・文章・書物など〉を書く,〈手紙〉を書く,《話》〈人〉‘に'手紙をお書く,《通例受動熊で》(書たいように)～をはっきりと示す,字(文章など)を書く
A101150,writer,n,作家,記者([journalist]),,,
A101151,wrong,adj,正しくない,(道徳的に)悪い,適当でない,《補語にのみ用いて》(～が)ぐあいが悪い,裏の
A101152,yard,n,〈C〉ヤード(長さの単位で3フィート),(日本で布を測るときの)ヤール,(特に建築業で)1立方ヤード,,
A101153,year,n,〈C〉(グレゴリオ暦で1月1日に始まり12月31日に終わる)年,〈C〉(任意の時からの)1年間,〈C〉年度,(特定の)1年,〈C〉～歳,《複数形で》年齢,《複数形で》老齢(old age)
A101154,yellow,adj,黄色の,皮膚の黄色い,《俗》おく病な(cowardly),(新聞が)センセーショナルな,
A101155,yellow,n,〈U〉黄色,〈C〉黄色いもの,卵黄,〈U〉〈C〉黄色の絵の具(顔料),,
A101156,yes,adv,《肯定の問いに》はい,《否定の問いに》いいえ,《呼びかけに答えて》はい,《相手に同意を示して》そうです,《自分の言うことを強めて
A101157,yesterday,adv,きのう,昨今,きのうは,昨今,きのうの
A101158,yet,adv,《否定文で》まだ,《疑問文で》もう,今なお,,
A101159,yogurt,n,ヨーグルト,[yoghurt],,,
A101160,you,pron,あなた[がた]は(を),《命令文》君[たち],《呼び掛け》君[たち],《一般に人を指して》人は(を),
A101161,young,adj,若い,年下のほうの,若々しい,新興の,経験の浅い
A101162,your,det,あなた[がた]の,《話》《しばしば非難や軽べつの意を込めて》君[たち]のいう,《一般に人を指して》人の,《敬称の一部として》,
A101163,yours,pron,あなた[たち]のもの,《of yours の形で》あなた[たち]の,あなた[たち]の手紙(家族・責任),,
A101164,yourself,pron,《強意用法》《you と同格に用いて》あなた自身,《再帰用法》《動詞・前置詞の目的語として》あなた自身を(に),,,
A101165,zoo,n,動物園,,,,
